rollout/ep_len_mean,time/iterations,time/fps,time/total_timesteps,rollout/ep_rew_mean,time/time_elapsed,train/explained_variance,train/policy_gradient_loss,train/learning_rate,train/entropy_loss,train/loss,train/value_loss,train/clip_fraction,train/n_updates,train/clip_range,train/approx_kl
3.55,440,124,901120,4.452385425567627,7228,0.5693408250808716,-0.005555043421918526,0.0003,-0.3154824727680534,1.9344217777252197,2.7510951947420836,0.1689453125,4390,0.2,0.1535752
3.74,441,124,903168,4.261385440826416,7245,0.6223715543746948,-0.0036339544138172643,0.0003,-0.2989795932546258,1.6547068357467651,2.692917340621352,0.158203125,4400,0.2,0.11464661
3.54,442,124,905216,4.522386074066162,7262,0.5309652090072632,-0.0006569515069713816,0.0003,-0.3523992631584406,1.6958832740783691,3.042877761274576,0.188623046875,4410,0.2,0.22429943
4.16,443,124,907264,3.5603854656219482,7279,0.6095617413520813,-0.003028736065607518,0.0003,-0.33469353755936027,0.8010383248329163,2.5154619097709654,0.189111328125,4420,0.2,0.18850169
3.73,444,124,909312,4.2933855056762695,7297,0.579505443572998,-0.002041480381740257,0.0003,-0.3695063326973468,1.604099154472351,3.0726244300603867,0.206689453125,4430,0.2,0.13916004
3.66,445,124,911360,4.2343854904174805,7314,0.5804582238197327,-0.006435985013376921,0.0003,-0.3423661230597645,1.537000060081482,2.998540161550045,0.19248046875,4440,0.2,0.12465937
3.55,446,124,913408,4.556385517120361,7331,0.5844151973724365,-0.006849066508584656,0.0003,-0.37795816040597857,1.3743537664413452,3.0684682980179785,0.20556640625,4450,0.2,0.1222613
3.83,447,124,915456,4.027385711669922,7348,0.5733882188796997,-0.010450514467083848,0.0003,-0.35591322905384004,0.7673017978668213,2.668954746797681,0.200439453125,4460,0.2,0.20285776
3.64,448,124,917504,4.404385566711426,7365,0.5390470027923584,0.04913500978145748,0.0003,-0.3855130574200302,1.8992868661880493,3.1235344380140306,0.23837890625,4470,0.2,0.21882404
3.81,449,124,919552,4.142385482788086,7383,0.5745350122451782,-0.004034597238933202,0.0003,-0.37597869117744265,1.2197020053863525,2.9213929161429406,0.219970703125,4480,0.2,0.16005017
3.72,450,124,921600,4.277385234832764,7400,0.575586199760437,-0.0016036155895562843,0.0003,-0.3514654975850135,1.4616248607635498,2.8939061895012856,0.201806640625,4490,0.2,0.16149962
3.8,451,124,923648,4.265385627746582,7417,0.5961620211601257,-0.0021286822389811277,0.0003,-0.3392007806804031,1.2549066543579102,2.7304781287908555,0.173486328125,4500,0.2,0.10272409
3.57,452,124,925696,4.561385154724121,7434,0.6028974056243896,-0.004034644208149985,0.0003,-0.3168415005784482,1.1604437828063965,2.6629414316266775,0.163671875,4510,0.2,0.10906627
3.6,453,124,927744,4.446385383605957,7451,0.6224291920661926,0.006079060191405005,0.0003,-0.32410386595875024,1.305216670036316,2.448426876589656,0.17880859375,4520,0.2,0.11503696
3.82,454,124,929792,4.081386089324951,7468,0.6019967794418335,-0.004513971888809465,0.0003,-0.3186123451218009,1.3923245668411255,2.606371782720089,0.160693359375,4530,0.2,0.063521385
3.72,455,124,931840,4.343385219573975,7486,0.6054368019104004,-0.005648461067175958,0.0003,-0.34298939630389214,1.331129789352417,2.6757867719978092,0.172900390625,4540,0.2,0.078646
3.82,456,124,933888,4.12138557434082,7503,0.6256518959999084,-0.002118601731490344,0.0003,-0.3397748742252588,0.7991447448730469,2.426187064126134,0.174365234375,4550,0.2,0.090659335
3.67,457,124,935936,4.36538553237915,7520,0.597540020942688,-0.005417937072343193,0.0003,-0.3633284184616059,1.1694356203079224,2.6698151789605618,0.21826171875,4560,0.2,0.13256262
3.84,458,124,937984,3.99021577835083,7537,0.6197893619537354,-0.002014021604554728,0.0003,-0.32954620094969866,1.1958845853805542,2.618381105363369,0.199853515625,4570,0.2,0.2170858
3.46,459,124,940032,4.628385543823242,7554,0.615703821182251,-0.00905470957804937,0.0003,-0.35675209630280735,1.0674331188201904,2.7532156467437745,0.18994140625,4580,0.2,0.117326915
3.73,460,124,942080,4.265385627746582,7572,0.6158017516136169,-0.0039777485522790815,0.0003,-0.3465549724176526,1.3817451000213623,2.7786424830555916,0.179052734375,4590,0.2,0.0943021
3.81,461,124,944128,4.164385795593262,7589,0.5666184425354004,-0.007400014228187502,0.0003,-0.3563233978580683,1.3362736701965332,3.041269385069609,0.19794921875,4600,0.2,0.13200945
3.85,462,124,946176,3.956385850906372,7606,0.5915874242782593,-0.005682081368286162,0.0003,-0.34710290185175835,0.9872576594352722,2.7696066450327637,0.184912109375,4610,0.2,0.12449562
3.92,463,124,948224,3.9353854656219482,7623,0.605642557144165,-0.004586190410191193,0.0003,-0.351800686866045,1.2452019453048706,2.832847234606743,0.193017578125,4620,0.2,0.12376553
3.52,464,124,950272,4.623385429382324,7641,0.5737656354904175,-0.0059008788492064925,0.0003,-0.38177897948771716,1.9378472566604614,2.9117693595588205,0.18056640625,4630,0.2,0.14880797
3.78,465,124,952320,4.164385795593262,7658,0.6016818284988403,-0.003409484081203118,0.0003,-0.3418526201508939,1.5083857774734497,2.623948745429516,0.176904296875,4640,0.2,0.12260649
3.97,466,124,954368,3.691385507583618,7676,0.5711264610290527,-0.009265090059489011,0.0003,-0.40281734336167574,1.6075423955917358,2.875422999635339,0.2298828125,4650,0.2,0.1923177
3.85,467,124,956416,3.961385488510132,7693,0.613527238368988,-0.0055494767148047686,0.0003,-0.3613215026445687,1.318643569946289,2.693291289359331,0.19453125,4660,0.2,0.17501917
4.01,468,124,958464,3.8463854789733887,7710,0.5597463846206665,-0.009321758190344554,0.0003,-0.39867002358660103,1.4224956035614014,3.051061611995101,0.22890625,4670,0.2,0.1945695
3.69,469,124,960512,4.27638578414917,7727,0.5756245851516724,-0.002984883412136696,0.0003,-0.3792735178954899,1.4251657724380493,2.7994298178702595,0.193701171875,4680,0.2,0.13566102
3.99,470,124,962560,3.7993850708007812,7744,0.5418252944946289,-0.008518485954846255,0.0003,-0.40900535043329,1.325807809829712,3.0480343334376814,0.233935546875,4690,0.2,0.22358312
3.89,471,124,964608,4.005385398864746,7762,0.5771774053573608,-0.0014486542873783036,0.0003,-0.40224703871645034,1.4878156185150146,2.846249172836542,0.2126953125,4700,0.2,0.12711263
3.99,472,124,966656,3.876385450363159,7778,0.5678507089614868,-0.002533592880354263,0.0003,-0.38390139550901947,1.4316800832748413,2.841187981888652,0.195458984375,4710,0.2,0.15070382
3.7,473,124,968704,4.364385604858398,7796,0.5583054423332214,-0.011202979655354283,0.0003,-0.4143939001020044,1.4319840669631958,2.860358339548111,0.213720703125,4720,0.2,0.13539702
3.84,474,124,970752,4.15738582611084,7813,0.5848137140274048,-0.006779390806332231,0.0003,-0.3869708648417145,1.4776262044906616,2.7908525597304106,0.234716796875,4730,0.2,0.17678794
3.75,475,124,972800,4.171385288238525,7830,0.5852115154266357,-0.0015192332852166147,0.0003,-0.4211974566802382,1.2350362539291382,2.8554556228220465,0.219873046875,4740,0.2,0.15779482
3.46,476,124,974848,4.602385997772217,7847,0.575904905796051,-0.0021003014320740477,0.0003,-0.41120992144569757,1.8128890991210938,2.9775570064783095,0.2052734375,4750,0.2,0.099763624
3.89,477,124,976896,4.041385650634766,7864,0.5755624175071716,-0.0053374655137304215,0.0003,-0.3853568532969803,2.0004639625549316,2.973991159722209,0.1779296875,4760,0.2,0.09559686
3.94,478,124,978944,3.9873855113983154,7881,0.5871722102165222,0.006517659671953879,0.0003,-0.3777753159403801,1.4946829080581665,2.873471049964428,0.187548828125,4770,0.2,0.10746535
3.98,479,124,980992,3.881385564804077,7898,0.5767794847488403,-0.0035303060401929544,0.0003,-0.37786898044869305,1.3498125076293945,2.8671603206545115,0.165576171875,4780,0.2,0.0811958
3.87,480,124,983040,4.013385772705078,7914,0.5953073501586914,-0.0062736085033975545,0.0003,-0.36940795960836115,1.0222673416137695,2.702659771963954,0.2021484375,4790,0.2,0.12246108
3.5,481,124,985088,4.503385543823242,7930,0.5614258050918579,-0.011322768262471073,0.0003,-0.4276646272279322,1.6757009029388428,3.0955602314323185,0.23828125,4800,0.2,0.17521948
3.4,482,124,987136,4.729385852813721,7947,0.597241997718811,-0.005376652121776715,0.0003,-0.36754373023286463,1.3305678367614746,2.7660985097289084,0.189794921875,4810,0.2,0.10032935
3.88,483,124,989184,4.0603861808776855,7963,0.595862627029419,-0.006887196229945403,0.0003,-0.3938319407403469,1.5332605838775635,2.899587033689022,0.2072265625,4820,0.2,0.18822029
3.67,484,124,991232,4.2343854904174805,7980,0.5974277257919312,-0.0028118334332248194,0.0003,-0.40045567010529337,1.5800285339355469,2.88231238424778,0.193701171875,4830,0.2,0.11709146
3.59,485,124,993280,4.430385589599609,7996,0.585462212562561,-0.002692323678638786,0.0003,-0.41402175966650245,1.2660092115402222,2.9230491023510696,0.1990234375,4840,0.2,0.1127253
3.84,486,124,995328,4.046385288238525,8013,0.6117033958435059,-0.0018721506727160885,0.0003,-0.4240860532037914,1.9179587364196777,2.689686858281493,0.199365234375,4850,0.2,0.12407604
3.75,487,124,997376,4.236800670623779,8029,0.5378358364105225,0.0015435521869221701,0.0003,-0.4395050196442753,1.8236994743347168,3.01465351767838,0.21875,4860,0.2,0.15495086
3.83,488,124,999424,4.0963850021362305,8046,0.5775961875915527,-0.006315945889218711,0.0003,-0.4105106932576746,1.2738935947418213,2.8467803597450256,0.214990234375,4870,0.2,0.16938686
3.64,489,124,1001472,4.384385585784912,8062,0.5892413854598999,-0.006052631558850408,0.0003,-0.39037936124950645,1.236975908279419,2.813700233027339,0.197119140625,4880,0.2,0.15017717
3.64,490,124,1003520,4.301385879516602,8079,0.5861446261405945,-0.002990432815568056,0.0003,-0.36895442074164747,1.3420002460479736,2.857824032753706,0.1623046875,4890,0.2,0.09349702
3.82,491,124,1005568,4.0343852043151855,8095,0.6080387830734253,-0.0011301254431600682,0.0003,-0.35153150889091195,1.626929521560669,2.8316072825342418,0.153125,4900,0.2,0.068662524
3.9,492,124,1007616,4.002385139465332,8112,0.5769221782684326,-0.005561656117788516,0.0003,-0.38689898285083474,1.6149497032165527,2.775247335061431,0.197607421875,4910,0.2,0.13568921
3.8,493,124,1009664,4.087385654449463,8128,0.5930215120315552,-0.0016542514320462942,0.0003,-0.3686729063745588,1.4821184873580933,2.674472621455789,0.206103515625,4920,0.2,0.11444433
3.65,494,124,1011712,4.381385803222656,8145,0.5848366022109985,-0.005100440258684102,0.0003,-0.3392623727209866,1.5805907249450684,2.784474015980959,0.17568359375,4930,0.2,0.09285599
3.92,495,124,1013760,3.9343857765197754,8161,0.5939981341362,-0.0023540104608400724,0.0003,-0.3184997018892318,1.457526445388794,2.6693287178874017,0.175634765625,4940,0.2,0.12430601
3.72,496,124,1015808,4.242385387420654,8178,0.6056513786315918,-0.001621240403619595,0.0003,-0.3571582491509616,1.3073550462722778,2.752425941824913,0.182470703125,4950,0.2,0.11166756
3.9,497,124,1017856,3.963385581970215,8194,0.5838566422462463,-0.0031658104329835624,0.0003,-0.3278177491854876,1.3767821788787842,2.8076788026839496,0.17666015625,4960,0.2,0.15348545
3.63,498,124,1019904,4.329385757446289,8211,0.5751993656158447,-0.007047166768461466,0.0003,-0.308639037841931,1.0729585886001587,2.8917653281241655,0.18505859375,4970,0.2,0.14059576
3.67,499,124,1021952,4.269385814666748,8227,0.5955464839935303,-0.0071675957908155395,0.0003,-0.30774741105269643,1.417695164680481,2.7569886166602373,0.189501953125,4980,0.2,0.17765258
4.08,500,124,1024000,3.8463857173919678,8244,0.5521661043167114,-0.006263633773778565,0.0003,-0.37777933361940086,1.8986366987228394,2.9011293437331913,0.21494140625,4990,0.2,0.24003085
3.82,501,124,1026048,4.2293853759765625,8260,0.5879716873168945,-0.006669805143610574,0.0003,-0.3781324040144682,1.2202039957046509,2.716808891668916,0.19052734375,5000,0.2,0.11949323
3.69,502,124,1028096,4.329385757446289,8276,0.5896144509315491,-0.006765002955216914,0.0003,-0.34343994767405095,1.288045883178711,2.7942212730646134,0.1859375,5010,0.2,0.10609984
3.55,503,124,1030144,4.462385654449463,8293,0.6098344326019287,-0.0017761617666110397,0.0003,-0.3106324626598507,1.1183831691741943,2.622991763800383,0.15068359375,5020,0.2,0.0672167
3.56,504,124,1032192,4.4933857917785645,8309,0.6196117401123047,-0.002528293366776779,0.0003,-0.3078185439575464,1.2521796226501465,2.6995245404541492,0.16318359375,5030,0.2,0.099605024
3.68,505,124,1034240,4.3623857498168945,8326,0.5913095474243164,-0.005855141655774787,0.0003,-0.3051669631619006,1.191407322883606,2.871113654971123,0.16513671875,5040,0.2,0.10470298
3.94,506,124,1036288,4.0433855056762695,8342,0.6284396648406982,-0.0033183975727297367,0.0003,-0.3091020163614303,1.1831426620483398,2.5943141650408506,0.150341796875,5050,0.2,0.087650806
4.08,507,124,1038336,3.878385305404663,8359,0.5996890068054199,-0.0017392181704053654,0.0003,-0.29728654138743876,1.4332698583602905,2.7239237427711487,0.13916015625,5060,0.2,0.077007964
3.67,508,124,1040384,4.326385498046875,8375,0.6105472445487976,-0.0013551608251873403,0.0003,-0.2800593082094565,1.074857234954834,2.501052913069725,0.147607421875,5070,0.2,0.074411824
3.84,509,124,1042432,4.051385402679443,8392,0.6145362854003906,-0.005214692238951102,0.0003,-0.3433651914820075,1.6242401599884033,2.5401645421981813,0.1818359375,5080,0.2,0.14423744
3.73,510,124,1044480,4.275385856628418,8408,0.5572422742843628,-0.002787181638996117,0.0003,-0.43469456979073584,1.2520630359649658,3.0475472092628477,0.21474609375,5090,0.2,0.16115847
3.93,511,124,1046528,4.066385746002197,8425,0.6063241958618164,-0.004132445252616889,0.0003,-0.374848769698292,1.0524085760116577,2.64947950579226,0.1798828125,5100,0.2,0.08929539
3.53,512,124,1048576,4.548385143280029,8441,0.6011546850204468,-0.005279209025320597,0.0003,-0.4027862295974046,1.4369392395019531,2.692736004665494,0.203369140625,5110,0.2,0.14448163
3.89,513,124,1050624,4.033385276794434,8458,0.601699948310852,-0.0016754244541516527,0.0003,-0.38682115264236927,1.3358749151229858,2.68728618696332,0.177783203125,5120,0.2,0.09852627
3.53,514,124,1052672,4.578385829925537,8474,0.5860893726348877,-0.002779543655924499,0.0003,-0.3890929360408336,1.1049070358276367,2.7550161238759756,0.190625,5130,0.2,0.13333538
3.97,515,124,1054720,3.9953854084014893,8491,0.6086210608482361,-0.007645771600073204,0.0003,-0.35766603676602243,1.1744964122772217,2.4316973343491552,0.197216796875,5140,0.2,0.16858183
3.6,516,124,1056768,4.520385265350342,8507,0.5818305015563965,-0.006039789438364096,0.0003,-0.379911186452955,1.157235026359558,2.637793863937259,0.20576171875,5150,0.2,0.2818572
3.59,517,124,1058816,4.4933857917785645,8523,0.5761297345161438,-0.007416571670910343,0.0003,-0.3505295637529343,1.323806643486023,2.758261543884873,0.212939453125,5160,0.2,0.22271511
3.72,518,124,1060864,4.347385883331299,8539,0.6000003814697266,-0.007066292568924837,0.0003,-0.3485370133537799,1.276212215423584,2.6452723860740663,0.193310546875,5170,0.2,0.12722144
3.71,519,124,1062912,4.336385726928711,8555,0.5984737873077393,-0.0032174537773244083,0.0003,-0.31643638033419846,1.170806884765625,2.545114891976118,0.169091796875,5180,0.2,0.13115364
3.71,520,124,1064960,4.308385848999023,8571,0.5360510349273682,-0.00918652125110384,0.0003,-0.37102911244146525,1.0897839069366455,2.954648870229721,0.20498046875,5190,0.2,0.1778329
3.87,521,124,1067008,4.005385398864746,8587,0.5936132669448853,-0.005304188260925003,0.0003,-0.3421029904857278,1.298224925994873,2.610131769254804,0.181396484375,5200,0.2,0.08980535
3.8,522,124,1069056,4.123385429382324,8604,0.5810896158218384,-0.0027783959056250753,0.0003,-0.35156178325414655,1.5575320720672607,2.6666209351271393,0.174609375,5210,0.2,0.08523443
3.69,523,124,1071104,4.3023858070373535,8620,0.5827305316925049,-0.005114457409945317,0.0003,-0.3788471224717796,1.1065928936004639,2.8569740634411573,0.1921875,5220,0.2,0.19665898
3.89,524,124,1073152,4.0493855476379395,8636,0.6080570220947266,-0.004477838950697333,0.0003,-0.36847642664797603,1.1037553548812866,2.604656916856766,0.184765625,5230,0.2,0.13430509
3.97,525,124,1075200,3.8693857192993164,8651,0.6012809872627258,0.0014894910214934497,0.0003,-0.3615555364638567,1.2739520072937012,2.724220779538155,0.18037109375,5240,0.2,0.18222576
4.08,526,124,1077248,3.8863861560821533,8667,0.599345862865448,-0.0060116301581729205,0.0003,-0.3629115075338632,1.360327959060669,2.606788171455264,0.174560546875,5250,0.2,0.10436521
3.83,527,124,1079296,4.028385639190674,8683,0.5900672674179077,0.0016126926653669215,0.0003,-0.35078496327623726,1.6175541877746582,2.6778656896203756,0.1810546875,5260,0.2,0.12924987
3.87,528,124,1081344,4.13938570022583,8699,0.5746633410453796,-0.004731161840027198,0.0003,-0.3587871509138495,1.4071048498153687,2.83036726154387,0.203466796875,5270,0.2,0.21252236
3.72,529,124,1083392,4.388385772705078,8716,0.597320556640625,-0.002613291735178791,0.0003,-0.3458786110859364,1.1231322288513184,2.7043121378868817,0.170654296875,5280,0.2,0.07943475
3.93,530,124,1085440,3.905385732650757,8732,0.614208996295929,-0.0023407623142702506,0.0003,-0.2952743352157995,1.1374388933181763,2.4904491025954485,0.185302734375,5290,0.2,0.17640403
3.94,531,124,1087488,3.9273855686187744,8750,0.5170724391937256,-0.011183583326055669,0.0003,-0.305200919136405,1.2771254777908325,3.0009336199611427,0.18466796875,5300,0.2,0.16809854
3.56,532,124,1089536,4.518800258636475,8766,0.5507982969284058,-0.0031254522793460636,0.0003,-0.3257591142784804,1.1952685117721558,2.704037718474865,0.172705078125,5310,0.2,0.11294633
3.71,533,124,1091584,4.334385871887207,8782,0.5891718864440918,-0.003963379096239806,0.0003,-0.3510656253900379,1.2550846338272095,2.6727421533316376,0.190185546875,5320,0.2,0.121655464
4.0,534,124,1093632,3.7893853187561035,8798,0.6012331247329712,0.00040521999762859194,0.0003,-0.3354067613836378,1.807669997215271,2.724255345389247,0.178076171875,5330,0.2,0.09518822
3.92,535,124,1095680,4.0343852043151855,8814,0.6001690030097961,-0.0020108923068619332,0.0003,-0.38519722102209925,1.1561999320983887,2.6989510342478753,0.19912109375,5340,0.2,0.13163447
3.58,536,124,1097728,4.4323859214782715,8830,0.5980862975120544,-0.0043982936811516994,0.0003,-0.3621117334347218,0.943399965763092,2.735180167108774,0.20166015625,5350,0.2,0.13741699
4.01,537,124,1099776,3.835385322570801,8846,0.6122138500213623,-0.0010897013838985004,0.0003,-0.3293212532997131,1.2913836240768433,2.6507129829376934,0.172802734375,5360,0.2,0.19975385
3.95,538,124,1101824,3.886385440826416,8862,0.588377833366394,-0.008798798004863783,0.0003,-0.34267744827084246,1.4599066972732544,2.6502788621932267,0.197705078125,5370,0.2,0.13517162
4.04,539,124,1103872,3.7963857650756836,8878,0.6068050265312195,-0.007738941504794638,0.0003,-0.3456577999517322,1.9472460746765137,2.6822945177555084,0.192041015625,5380,0.2,0.13607301
3.6,540,124,1105920,4.500385761260986,8894,0.5556007623672485,-0.011451661275350489,0.0003,-0.30208754343912003,1.687143087387085,2.7794478975236414,0.1703125,5390,0.2,0.19853312
3.72,541,124,1107968,4.333385467529297,8910,0.603782594203949,-0.004777913042926229,0.0003,-0.33248306773602965,1.499322533607483,2.5849056135863067,0.1794921875,5400,0.2,0.12180853
3.99,542,124,1110016,3.960386037826538,8926,0.5969465374946594,-0.0017595331271877512,0.0003,-0.3442876712419093,1.572490930557251,2.6004502471536397,0.192333984375,5410,0.2,0.14352912
4.05,543,124,1112064,3.9223852157592773,8942,0.5931153893470764,-0.003038615238619968,0.0003,-0.30677902526222167,1.671224594116211,2.739938551187515,0.14609375,5420,0.2,0.091500305
3.93,544,124,1114112,3.910386085510254,8958,0.6109371185302734,-0.0037214717478491364,0.0003,-0.3042893073521554,1.4091829061508179,2.519303263351321,0.174169921875,5430,0.2,0.1277506
3.64,545,124,1116160,4.464385986328125,8974,0.5944836139678955,-0.004566499713109806,0.0003,-0.2958221047651023,1.563328742980957,2.7881616286933424,0.1587890625,5440,0.2,0.1590349
3.74,546,124,1118208,4.217385292053223,8990,0.5922749042510986,-0.00015855717938393355,0.0003,-0.2662151710363105,1.075018286705017,2.543193832412362,0.158984375,5450,0.2,0.14876835
3.64,547,124,1120256,4.410385608673096,9006,0.5355200171470642,-0.008140568135422655,0.0003,-0.31167671727016566,1.5611629486083984,2.9603617172688246,0.18720703125,5460,0.2,0.23713869
4.02,548,124,1122304,3.7943859100341797,9022,0.5892753601074219,-0.004391147478600033,0.0003,-0.28832074655219914,1.2368347644805908,2.585503927990794,0.17783203125,5470,0.2,0.2122328
3.75,549,124,1124352,4.190385341644287,9038,0.549339771270752,-0.009457224325160496,0.0003,-0.311135099362582,1.6241917610168457,2.864248760417104,0.212060546875,5480,0.2,0.17092794
3.79,550,124,1126400,4.165385723114014,9054,0.6007230877876282,-0.0077192359691252935,0.0003,-0.3195590885356069,1.8313934803009033,2.7682722099125385,0.197021484375,5490,0.2,0.16056126
4.03,551,124,1128448,3.7923853397369385,9070,0.6027341485023499,-0.005282072079717181,0.0003,-0.3292760202661157,1.3819031715393066,2.734908416122198,0.18388671875,5500,0.2,0.16672853
3.69,552,124,1130496,4.260385513305664,9087,0.5568981170654297,-0.0029452233007759786,0.0003,-0.32787667075172067,1.3324108123779297,2.957709980383515,0.19833984375,5510,0.2,0.116722465
3.71,553,124,1132544,4.308385848999023,9102,0.599480152130127,-0.0016050873397034592,0.0003,-0.3088157088495791,1.302247405052185,2.850324383750558,0.165576171875,5520,0.2,0.11076638
3.61,554,124,1134592,4.433385848999023,9118,0.5897437334060669,0.0009031048859469593,0.0003,-0.36356482594273987,2.007340431213379,2.966277030482888,0.20947265625,5530,0.2,0.17665337
3.57,555,124,1136640,4.377385139465332,9134,0.5770363211631775,-0.0017665374412899836,0.0003,-0.3590700226835907,1.1567180156707764,2.935043915733695,0.176416015625,5540,0.2,0.11235009
3.93,556,124,1138688,3.9083852767944336,9149,0.5805777311325073,-0.006685955260763876,0.0003,-0.34813540065661075,1.6903420686721802,3.008257219940424,0.20595703125,5550,0.2,0.16339713
4.04,557,124,1140736,3.7513856887817383,9165,0.5756421089172363,-0.00011312062706565484,0.0003,-0.3427660941611975,1.3235636949539185,2.8622682247310878,0.1916015625,5560,0.2,0.094951004
3.68,558,124,1142784,4.392385959625244,9181,0.5914251804351807,-0.0005165301059605554,0.0003,-0.3168631966225803,1.0349657535552979,2.8284184079617263,0.18466796875,5570,0.2,0.13827878
4.14,559,124,1144832,3.649385929107666,9197,0.6152870655059814,-0.0008190992579329759,0.0003,-0.3170007006265223,1.2147998809814453,2.6250396847724913,0.1828125,5580,0.2,0.13439614
4.04,560,124,1146880,3.7873854637145996,9212,0.5405699610710144,-0.005086871315143071,0.0003,-0.3514117819722742,1.5893040895462036,3.0533966820687057,0.218115234375,5590,0.2,0.14736404
4.11,561,124,1148928,3.4643852710723877,9228,0.5722895860671997,-0.008023697935277596,0.0003,-0.3198728298768401,0.8857172131538391,2.774108376353979,0.20771484375,5600,0.2,0.17154595
3.52,562,124,1150976,4.499385356903076,9244,0.5675505995750427,-0.007147454185178504,0.0003,-0.35735087129287424,1.7237225770950317,3.151479569077492,0.215771484375,5610,0.2,0.14461358
4.07,563,124,1153024,3.764385461807251,9259,0.5754765868186951,-0.004882493711193092,0.0003,-0.3624877240974456,1.8956011533737183,2.971363177150488,0.1865234375,5620,0.2,0.09066716
3.65,564,124,1155072,4.381385326385498,9275,0.5916505455970764,-0.0025275293446611613,0.0003,-0.3507978411857039,1.5457682609558105,2.855856604874134,0.193603515625,5630,0.2,0.13341963
3.52,565,124,1157120,4.588385581970215,9291,0.6147680282592773,-0.003706620121374726,0.0003,-0.3231227822136134,1.4427458047866821,2.6687963172793387,0.18056640625,5640,0.2,0.11890982
3.95,566,124,1159168,3.8843860626220703,9306,0.592861533164978,-0.0017071174821467138,0.0003,-0.35657980078831314,1.490881085395813,2.8473423324525355,0.21181640625,5650,0.2,0.11563173
3.76,567,124,1161216,4.195385932922363,9322,0.5715541839599609,-0.002533159454469569,0.0003,-0.33024731050245465,1.3035621643066406,2.944828149676323,0.1884765625,5660,0.2,0.119163275
3.95,568,124,1163264,3.8703856468200684,9338,0.5908442735671997,-0.004417462972924113,0.0003,-0.3377755232155323,1.2892919778823853,2.6830358393490314,0.204736328125,5670,0.2,0.17334183
3.89,569,124,1165312,3.9823856353759766,9354,0.555397629737854,-0.008449030516203493,0.0003,-0.348848363943398,1.994742751121521,2.905596796423197,0.2046875,5680,0.2,0.16517556
3.49,570,124,1167360,4.581385612487793,9369,0.5905359983444214,-0.0035561798882554284,0.0003,-0.3576693663839251,0.9113775491714478,2.887112722918391,0.203759765625,5690,0.2,0.1211904
4.28,571,124,1169408,3.329385757446289,9385,0.6086318492889404,-0.00024989488592837007,0.0003,-0.35837542098015546,1.1184730529785156,2.7048750638961794,0.222802734375,5700,0.2,0.15546358
3.27,572,124,1171456,4.969385623931885,9401,0.561323344707489,-0.004116648228955455,0.0003,-0.3600097611080855,1.471914291381836,2.9910543911159038,0.215478515625,5710,0.2,0.16392449
3.91,573,124,1173504,4.0493855476379395,9416,0.5928586721420288,-0.0018847005980205723,0.0003,-0.3355410056654364,1.2546290159225464,2.6389258027076723,0.197412109375,5720,0.2,0.12778395
4.07,574,124,1175552,3.751385450363159,9432,0.5748025178909302,-0.004369677937938831,0.0003,-0.35909986924380066,1.367048740386963,2.887881112098694,0.227880859375,5730,0.2,0.14923905
3.84,575,124,1177600,4.106385707855225,9448,0.5935230255126953,-0.00659668639418669,0.0003,-0.33505023634061215,1.4563312530517578,2.774030043929815,0.209130859375,5740,0.2,0.16328013
3.52,576,124,1179648,4.535385608673096,9463,0.6088967323303223,-0.0014276060101110488,0.0003,-0.320558982854709,0.9839774966239929,2.669549950584769,0.179541015625,5750,0.2,0.12478198
3.78,577,124,1181696,4.2903852462768555,9479,0.5893678665161133,0.002400601576664485,0.0003,-0.3184545697644353,1.156960368156433,2.8089600782841444,0.175927734375,5760,0.2,0.14691022
3.44,578,124,1183744,4.726385593414307,9495,0.5986318588256836,-0.001925290178041905,0.0003,-0.2879491691477597,1.4093660116195679,2.6789682999253275,0.15390625,5770,0.2,0.11108145
3.79,579,124,1185792,4.195385456085205,9510,0.5880087614059448,-0.004931147419847548,0.0003,-0.3111228645313531,1.6295546293258667,2.7600020956248046,0.1822265625,5780,0.2,0.13318203
3.43,580,124,1187840,4.752386093139648,9526,0.5779352188110352,-0.0053102886216947805,0.0003,-0.31627079714089634,1.1423656940460205,2.7371998466551304,0.166845703125,5790,0.2,0.14970073
3.94,581,124,1189888,3.945385694503784,9542,0.5947901606559753,-0.0027211521461140364,0.0003,-0.2709483849350363,1.1174185276031494,2.6644158478826285,0.16767578125,5800,0.2,0.16258174
3.96,582,124,1191936,3.9183859825134277,9557,0.5754742622375488,-0.0043745120143285025,0.0003,-0.3120914771221578,1.3980246782302856,2.8378096405416726,0.1845703125,5810,0.2,0.13370652
3.79,583,124,1193984,4.3583855628967285,9573,0.582526445388794,-0.005666204434237443,0.0003,-0.27915292177349327,1.2349656820297241,2.745802929624915,0.159765625,5820,0.2,0.10979752
3.75,584,124,1196032,4.256385326385498,9589,0.5863339304924011,-0.0035257927665952593,0.0003,-0.27373987627215685,0.998415470123291,2.5979565873742105,0.144140625,5830,0.2,0.09786475
3.82,585,124,1198080,4.212385177612305,9605,0.6101740598678589,-0.00484651075094007,0.0003,-0.2736732470802963,1.3283334970474243,2.5752255212515593,0.161328125,5840,0.2,0.11074594
3.62,586,124,1200128,4.466386318206787,9620,0.6002476215362549,-0.0003845533181447536,0.0003,-0.2968212443869561,1.3549962043762207,2.498870414867997,0.163720703125,5850,0.2,0.146032
